"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","CORREZ","Correzione","SEXISTAT1","Sesso","ETA1","Classe di età","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",10.185969,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",10.287786,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-03","Mar-2019",5.83608,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-04","Apr-2019",5.904962,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-05","Mag-2019",5.422536,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-06","Giu-2019",5.31332,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-07","Lug-2019",5.414293,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-08","Ago-2019",4.88295,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-09","Set-2019",5.250528,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-10","Ott-2019",6.208737,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-11","Nov-2019",6.102229,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",9.411831,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",8.59919,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",8.469576,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",8.01725,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",8.442173,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",7.153854,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",8.891718,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",8.405668,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",8.505817,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-03","Mar-2019",9.375891,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-04","Apr-2019",9.297382,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-05","Mag-2019",9.217003,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-06","Giu-2019",8.981561,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-07","Lug-2019",9.03895,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-08","Ago-2019",8.770168,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-09","Set-2019",9.031567,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-10","Ott-2019",8.685936,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-11","Nov-2019",8.775268,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-03","Mar-2019",11.112693,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-04","Apr-2019",11.151343,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-05","Mag-2019",10.959162,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-06","Giu-2019",10.81801,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-07","Lug-2019",11.105927,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-08","Ago-2019",10.732162,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-09","Set-2019",11.019606,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-10","Ott-2019",11.078255,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","2","femmine","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-11","Nov-2019",11.021488,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-03","Mar-2019",10.118412,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-04","Apr-2019",10.091329,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-05","Mag-2019",9.960758,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-06","Giu-2019",9.767161,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-07","Lug-2019",9.924735,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-08","Ago-2019",9.61083,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-09","Set-2019",9.883214,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-10","Ott-2019",9.712991,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE15","15 anni e più","2020M1G9","09-Gen-2020","2019-11","Nov-2019",9.740389,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",29.744432,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",30.016381,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",29.53339,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",27.862793,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",28.852593,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",27.814659,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",28.823094,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",28.160837,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-24","15-24 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",28.607694,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",15.170783,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",15.324292,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",15.012972,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",15.080363,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",14.772044,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",14.437223,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",14.327741,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",14.208191,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y25-34","25-34 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",14.262743,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",6.159465,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",6.184113,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",5.875073,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",5.63938,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",5.94748,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",5.770526,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",5.87803,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",6.082815,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y50-64","50-64 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",6.119258,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",18.739145,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",18.923803,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",18.558491,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",18.161863,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",18.243535,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",17.648536,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",17.849979,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",17.574751,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-34","15-34 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",17.693689,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",10.335828,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",10.333199,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",10.169446,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",9.916188,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",10.150463,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",9.814196,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",10.103665,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",9.904988,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",9.950739,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-03","Mar-2019",5.841128,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-04","Apr-2019",5.804949,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-05","Mag-2019",5.619351,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-06","Giu-2019",5.542823,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-07","Lug-2019",5.6335,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-08","Ago-2019",5.50963,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-09","Set-2019",5.571599,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-10","Ott-2019",5.843737,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M1G9","09-Gen-2020","2019-11","Nov-2019",5.828404,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-03","Mar-2019",8.576865,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-04","Apr-2019",8.48772,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-05","Mag-2019",8.577702,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-06","Giu-2019",8.410049,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-07","Lug-2019",8.654186,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-08","Ago-2019",8.396986,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-09","Set-2019",8.878264,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-10","Ott-2019",8.419812,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M1G9","09-Gen-2020","2019-11","Nov-2019",8.407192,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-03","Mar-2019",9.7518,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-04","Apr-2019",9.499798,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-05","Mag-2019",9.15336,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-06","Giu-2019",8.542953,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-07","Lug-2019",8.390597,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-08","Ago-2019",7.549057,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-09","Set-2019",9.032794,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-10","Ott-2019",8.630229,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-11","Nov-2019",9.099086,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-12","Dic-2019",9.301037,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-03","Mar-2019",11.515569,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-04","Apr-2019",11.53754,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-05","Mag-2019",10.365262,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-06","Giu-2019",10.129926,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-07","Lug-2019",10.799476,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-08","Ago-2019",9.147627,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-09","Set-2019",10.786392,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-10","Ott-2019",11.777176,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-11","Nov-2019",11.345185,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-12","Dic-2019",10.823998,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-03","Mar-2019",10.507399,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-04","Apr-2019",10.379125,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-05","Mag-2019",9.670049,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-06","Giu-2019",9.223783,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-07","Lug-2019",9.416817,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-08","Ago-2019",8.229138,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-09","Set-2019",9.779294,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-10","Ott-2019",9.98615,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-11","Nov-2019",10.066526,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M1G30","30-Gen-2020","2019-12","Dic-2019",9.95263,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-03","Mar-2019",27.977184,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-04","Apr-2019",32.145437,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-05","Mag-2019",29.071303,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-06","Giu-2019",23.65751,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-07","Lug-2019",25.974971,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-08","Ago-2019",22.682495,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-09","Set-2019",28.872754,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-10","Ott-2019",29.650227,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-11","Nov-2019",30.65668,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M1G30","30-Gen-2020","2019-12","Dic-2019",30.432826,"p","dato provvisorio"
